borough_code,borough_name,avg_price,population,hectares,population_per_hectare,crime_count,amenity_count,amenity_diversity,crime_per_capita
E05000060,Barnet,342576.37078651687,677477,18208.0,37.207655975,55640,,,0.08212824937230341
E05000061,Barnet,342576.37078651687,743066,8644.0,85.96321147625,55640,,,0.07487894749591557
E05000062,Barnet,342576.37078651687,876296,13704.0,63.944541739,55640,,,0.06349452696349178
E05000063,Barnet,342576.37078651687,782395,10448.0,74.88466692224999,55640,,,0.07111497389426057
E05000064,Bexley,189098.03370786516,492014,11480.0,42.8583623695,31872,230.0,5.0,0.06477864451011557
E05000065,Bexley,189098.03370786516,563266,12644.0,44.54808604825,31872,230.0,5.0,0.05658427812081681
E05000066,Bexley,189098.03370786516,440530,6748.0,65.28304682875,31872,230.0,5.0,0.07234921571743128
E05000067,Bexley,189098.03370786516,440765,8392.0,52.522044804749996,31872,230.0,5.0,0.07231064172518235
E05000068,Bexley,189098.03370786516,475545,7892.0,60.25658895025,31872,230.0,5.0,0.06702204838658803
E05000069,Bexley,189098.03370786516,618157,10192.0,60.651197017,31872,230.0,5.0,0.05155971702981605
E05000070,Bexley,189098.03370786516,456973,6564.0,69.61806825149999,31872,230.0,5.0,0.06974591496652975
E05000071,Bexley,189098.03370786516,608680,15872.0,38.3492943545,31872,230.0,5.0,0.05236248932115397
E05000072,Bexley,189098.03370786516,514995,28736.0,17.92159660275,31872,230.0,5.0,0.06188797949494655
E05000073,Bexley,189098.03370786516,491449,10864.0,45.236469072249996,31872,230.0,5.0,0.06485311802445422
E05000074,Bexley,189098.03370786516,499739,8676.0,57.600161364250006,31872,230.0,5.0,0.06377729174629157
E05000075,Bexley,189098.03370786516,754065,19024.0,39.637563078250004,31872,230.0,5.0,0.04226691332975274
E05000076,Bexley,189098.03370786516,481982,6660.0,72.36966967,31872,230.0,5.0,0.06612695079899249
E05000077,Bexley,189098.03370786516,551015,9480.0,58.12394514825,31872,230.0,5.0,0.05784234548968721
E05000078,Bexley,189098.03370786516,464473,10368.0,44.79870756225,31872,230.0,5.0,0.06861970448228423
E05000079,Bexley,189098.03370786516,561322,22756.0,24.6669889255,31872,230.0,5.0,0.05678024378164405
E05000080,Bexley,189098.03370786516,435761,7052.0,61.792541123,31872,230.0,5.0,0.07314101078343403
E05000081,Bexley,189098.03370786516,506646,17716.0,28.598216301500003,31872,230.0,5.0,0.06290782913513578
E05000082,Bexley,189098.03370786516,485531,5776.0,84.0600761785,31872,230.0,5.0,0.06564359433280265
E05000083,Bexley,189098.03370786516,534120,10808.0,49.41894892725,31872,230.0,5.0,0.059671983823859805
E05000084,Bexley,189098.03370786516,592921,19348.0,30.645079595,31872,230.0,5.0,0.05375421008869647
E05000085,Brent,286578.6853932584,931825,8232.0,113.1954567565,64055,,,0.06874144823330561
E05000086,Brent,286578.6853932584,734093,11900.0,61.68848739475,64055,,,0.08725733660449017
E05000087,Brent,286578.6853932584,524844,6888.0,76.1968641105,64055,,,0.12204578884392314
E05000088,Brent,286578.6853932584,572003,9192.0,62.22835073975,64055,,,0.11198367840728109
E05000089,Brent,286578.6853932584,745664,6728.0,110.829964332,64055,,,0.08590330229164879
E05000090,Brent,286578.6853932584,599478,10632.0,56.38431151275,64055,,,0.10685129395907773
E05000091,Brent,286578.6853932584,662644,4460.0,148.57488788749998,64055,,,0.0966657813245121
E05000092,Brent,286578.6853932584,638346,4484.0,142.3608385375,64055,,,0.1003452673001789
E05000093,Brent,286578.6853932584,545765,9000.0,60.64055555525,64055,,,0.11736736507471164
E05000094,Brent,286578.6853932584,728816,3776.0,193.01271187,64055,,,0.08788912427828148
E05000095,Brent,286578.6853932584,650456,5576.0,116.6527977025,64055,,,0.09847706839509514
E05000096,Brent,286578.6853932584,579116,10692.0,54.16348671875001,64055,,,0.11060823738249331
E05000097,Brent,286578.6853932584,681310,9580.0,71.11795407125,64055,,,0.09401740764116188
E05000098,Brent,286578.6853932584,607912,5956.0,102.0671591615,64055,,,0.10536886917843372
E05000099,Brent,286578.6853932584,823466,8200.0,100.4226829265,64055,,,0.07778706103227091
E05000100,Brent,286578.6853932584,867478,16220.0,53.48199753325,64055,,,0.07384048932653046
E05000101,Brent,286578.6853932584,655303,8520.0,76.9134976525,64055,,,0.09774867504040116
E05000102,Brent,286578.6853932584,1388739,11056.0,125.60953328075,64055,,,0.04612457776443234
E05000103,Brent,286578.6853932584,556740,9248.0,60.20112456725,64055,,,0.11505370549987427
E05000104,Brent,286578.6853932584,782976,6412.0,122.11104180550001,64055,,,0.08180965955533759
E05000105,Brent,286578.6853932584,652858,6188.0,105.50387847750001,64055,,,0.09811475083402517
E05000106,Bromley,270319.7415730337,698216,19476.0,35.8500718835,47167,,,0.06755359373030695
E05000107,Bromley,270319.7415730337,464340,33128.0,14.016541897749999,47167,,,0.10157858465779386
E05000108,Bromley,270319.7415730337,700818,33284.0,21.055702439250002,47167,,,0.06730278046511362
E05000109,Bromley,270319.7415730337,966302,14872.0,64.97458310900001,47167,,,0.04881186213005872
E05000110,Bromley,270319.7415730337,629424,50248.0,12.52634930725,47167,,,0.07493676758433107
E05000111,Bromley,270319.7415730337,681255,41796.0,16.299526270250002,47167,,,0.06923545515262274
E05000112,Bromley,270319.7415730337,701710,9064.0,77.417255075,47167,,,0.06721722648957547
E05000113,Bromley,270319.7415730337,702847,13144.0,53.472839318249996,47167,,,0.06710848876071179
E05000114,Bromley,270319.7415730337,688765,53152.0,12.95840231775,47167,,,0.06848054125862958
E05000115,Bromley,270319.7415730337,775202,15752.0,49.21292534275,47167,,,0.060844786262161346
E05000116,Bromley,270319.7415730337,569113,9172.0,62.048953336,47167,,,0.08287809275135166
E05000117,Bromley,270319.7415730337,219021,116140.0,1.8858360600000001,47167,,,0.21535377886138773
E05000118,Bromley,270319.7415730337,628702,27980.0,22.469692637,47167,,,0.07502282480412023
E05000119,Bromley,270319.7415730337,725792,43268.0,16.77433669275,47167,,,0.06498693840659583
E05000120,Bromley,270319.7415730337,743482,20800.0,35.74432692325,47167,,,0.06344067509368082
E05000121,Bromley,270319.7415730337,425682,9796.0,43.454675378000005,47167,,,0.1108033696515239
E05000122,Bromley,270319.7415730337,672036,17024.0,39.47579887175,47167,,,0.07018522817230029
E05000123,Bromley,270319.7415730337,768843,11828.0,65.00194453825,47167,,,0.06134802553967455
E05000124,Bromley,270319.7415730337,653043,17208.0,37.94996513225,47167,,,0.07222648432032806
E05000125,Bromley,270319.7415730337,691691,15972.0,43.306473828499996,47167,,,0.06819085400850958
E05000126,Bromley,270319.7415730337,429745,9824.0,43.744401466,47167,,,0.10975578540762546
E05000127,Bromley,270319.7415730337,664882,17652.0,37.66610015875,47167,,,0.07094040747079933
E05000128,Camden,552531.6516853933,565254,3120.0,181.17115384000002,81461,,,0.14411397354109834
E05000129,Camden,552531.6516853933,504365,4084.0,123.497796275,81461,,,0.16151200023792292
E05000130,Camden,552531.6516853933,620296,4664.0,132.9965694625,81461,,,0.13132601209745026
E05000131,Camden,552531.6516853933,564527,3032.0,186.1896437975,81461,,,0.14429956405982353
E05000132,Camden,552531.6516853933,544952,4020.0,135.56019899749998,81461,,,0.14948289023620429
E05000133,Camden,552531.6516853933,566439,6132.0,92.374266148,81461,,,0.14381248466295576
E05000134,Camden,552531.6516853933,509909,2764.0,184.4822720725,81461,,,0.1597559564549753
E05000135,Camden,552531.6516853933,496076,9800.0,50.61999999975,81461,,,0.1642107257758892
E05000136,Camden,552531.6516853933,559322,2928.0,191.0252732175,81461,,,0.14564240276620624
E05000137,Camden,552531.6516853933,471546,12968.0,36.362276372500006,81461,,,0.17275302939691992
E05000138,Camden,552531.6516853933,634269,4804.0,132.0293505475,81461,,,0.12843288888468457
E05000139,Camden,552531.6516853933,680828,4112.0,165.5710116825,81461,,,0.11964989689025715
E05000140,Camden,552531.6516853933,564490,2744.0,205.71793003000002,81461,,,0.14430902230331805
E05000141,Camden,552531.6516853933,541686,2440.0,222.002459025,81461,,,0.15038417090343853
E05000142,Camden,552531.6516853933,802140,5400.0,148.54444444075,81461,,,0.10155459146782357
E05000143,Camden,552531.6516853933,893302,5600.0,159.5182142835,81461,,,0.09119088505343098
E05000144,Camden,552531.6516853933,606736,5028.0,120.671439935,81461,,,0.1342610295087155
E05000145,Camden,552531.6516853933,629481,3548.0,177.4185456575,81461,,,0.1294097836153911
E05000146,Croydon,213019.08988764044,781530,6380.0,122.49686520499999,67890,,,0.08686806648497179
E05000147,Croydon,213019.08988764044,611656,10856.0,56.3426676495,67890,,,0.11099376119910538
E05000148,Croydon,213019.08988764044,737399,5784.0,127.48945366749999,67890,,,0.0920668457646403
E05000149,Croydon,213019.08988764044,1168061,10668.0,109.492032247,67890,,,0.05812196452068856
E05000150,Croydon,213019.08988764044,512967,30972.0,16.56228206125,67890,,,0.13234769488095727
E05000151,Croydon,213019.08988764044,714577,19980.0,35.7646146145,67890,,,0.09500725604098649
E05000152,Croydon,213019.08988764044,712129,14092.0,50.53427476625,67890,,,0.09533385102979938
E05000153,Croydon,213019.08988764044,1483707,15060.0,98.519721114,67890,,,0.04575701267163935
E05000154,Croydon,213019.08988764044,488631,5940.0,82.261111111,67890,,,0.1389391995186552
E05000155,Croydon,213019.08988764044,545074,34840.0,15.645063146250001,67890,,,0.12455189570590415
E05000156,Croydon,213019.08988764044,654131,25840.0,25.3146671825,67890,,,0.10378655040045495
E05000157,Croydon,213019.08988764044,492500,9712.0,50.710461284000004,67890,,,0.1378477157360406
E05000158,Croydon,213019.08988764044,743775,10080.0,73.78720238,67890,,,0.09127760411414743
E05000159,Croydon,213019.08988764044,757633,16692.0,45.388988737,67890,,,0.08960802921731234
E05000160,Croydon,213019.08988764044,536380,25384.0,21.13063347,67890,,,0.1265707147917521
E05000161,Croydon,213019.08988764044,807335,9108.0,88.64020641275,67890,,,0.08409148618603182
E05000162,Croydon,213019.08988764044,525247,25624.0,20.498243834,67890,,,0.12925347503174697
E05000163,Croydon,213019.08988764044,575926,11200.0,51.421964286000005,67890,,,0.11787972760389355
E05000164,Croydon,213019.08988764044,720135,9524.0,75.61266274675,67890,,,0.09427399029348664
E05000165,Croydon,213019.08988764044,723144,6724.0,107.54669838550001,67890,,,0.09388171650459659
E05000166,Croydon,213019.08988764044,695198,10480.0,66.33568702325,67890,,,0.09765563192069023
E05000167,Croydon,213019.08988764044,823313,14576.0,56.484152030999994,67890,,,0.082459526328383
E05000168,Croydon,213019.08988764044,814492,7896.0,103.15248226399999,67890,,,0.08335256822657558
E05000169,Croydon,213019.08988764044,717751,8668.0,82.80468389475,67890,,,0.09458712004580976
E05000170,Ealing,300023.7528089888,691198,7100.0,97.35183098475,62174,,,0.08995107046027333
E05000171,Ealing,300023.7528089888,627831,8928.0,70.3215725805,62174,,,0.09902983446182173
E05000172,Ealing,300023.7528089888,615429,9036.0,68.10856573725,62174,,,0.10102546353844229
E05000173,Ealing,300023.7528089888,703342,7428.0,94.6879375375,62174,,,0.088397962868704
E05000174,Ealing,300023.7528089888,570045,8560.0,66.5940420565,62174,,,0.10906858230490575
E05000175,Ealing,300023.7528089888,1307498,17088.0,76.51556647875,62174,,,0.04755188918071003
E05000176,Ealing,300023.7528089888,689645,8000.0,86.205625,62174,,,0.09015362976603905
E05000177,Ealing,300023.7528089888,747609,10088.0,74.10874306150001,62174,,,0.08316379283823495
E05000178,Ealing,300023.7528089888,765019,13524.0,56.567509612749994,62174,,,0.08127118411438147
E05000179,Ealing,300023.7528089888,638599,13096.0,48.762904704,62174,,,0.09736000212966196
E05000180,Ealing,300023.7528089888,576050,8832.0,65.2230525355,62174,,,0.10793160315944797
E05000181,Ealing,300023.7528089888,560847,6156.0,91.10575048724999,62174,,,0.11085732829095993
E05000182,Ealing,300023.7528089888,570553,6140.0,92.9239413675,62174,,,0.10897147153726297
E05000183,Ealing,300023.7528089888,642593,12992.0,49.460668103749995,62174,,,0.09675486661074739
E05000184,Ealing,300023.7528089888,626811,11008.0,56.94140625025,62174,,,0.09919098420417
E05000185,Ealing,300023.7528089888,564539,14192.0,39.77867812825,62174,,,0.11013233806698917
E05000186,Ealing,300023.7528089888,729125,15176.0,48.0446099105,62174,,,0.08527207268986799
E05000187,Ealing,300023.7528089888,641714,13460.0,47.67563150025,62174,,,0.09688739843606342
E05000188,Ealing,300023.7528089888,780448,6876.0,113.5031995405,62174,,,0.07966450038951986
E05000189,Ealing,300023.7528089888,939926,6488.0,144.871454987,62174,,,0.06614776056838517
E05000190,Ealing,300023.7528089888,802956,6340.0,126.64921135899999,62174,,,0.07743139101021725
E05000191,Ealing,300023.7528089888,553735,5740.0,96.46951219525,62174,,,0.11228114531319133
E05000192,Ealing,300023.7528089888,569799,5864.0,97.168997271,62174,,,0.10911567061367254
E05000193,Enfield,236548.37078651684,615952,5940.0,103.69562289675,57219,15.0,1.0,0.09289522560199497
E05000194,Enfield,236548.37078651684,607374,10104.0,60.112232778999996,57219,15.0,1.0,0.09420719359076944
E05000195,Enfield,236548.37078651684,584541,67776.0,8.624601628899999,57219,15.0,1.0,0.09788706010356844
E05000196,Enfield,236548.37078651684,690447,41628.0,16.586119919,57219,15.0,1.0,0.08287240005387814
E05000197,Enfield,236548.37078651684,794331,12516.0,63.46524448625,57219,15.0,1.0,0.07203420236651975
E05000198,Enfield,236548.37078651684,701419,18556.0,37.80011856,57219,15.0,1.0,0.08157606223954583
E05000199,Enfield,236548.37078651684,748657,13004.0,57.57128575750001,57219,15.0,1.0,0.07642885860948338
E05000200,Enfield,236548.37078651684,591018,13144.0,44.9648508825,57219,15.0,1.0,0.0968143102240541
E05000201,Enfield,236548.37078651684,707094,7188.0,98.37145242225,57219,15.0,1.0,0.08092134850529067
E05000202,Enfield,236548.37078651684,615205,20352.0,30.2282330975,57219,15.0,1.0,0.09300802171633846
E05000203,Enfield,236548.37078651684,594890,15672.0,37.95877999025,57219,15.0,1.0,0.09618416850173982
E05000204,Enfield,236548.37078651684,740787,8700.0,85.14793103475,57219,15.0,1.0,0.07724082631039692
E05000205,Enfield,236548.37078651684,676539,7764.0,87.13794435825,57219,15.0,1.0,0.08457605548238904
E05000206,Enfield,236548.37078651684,749331,14180.0,52.844217207250004,57219,15.0,1.0,0.07636011322099312
E05000207,Enfield,236548.37078651684,667100,11456.0,58.231494413250005,57219,15.0,1.0,0.08577274771398591
E05000208,Enfield,236548.37078651684,654591,10764.0,60.812987737,57219,15.0,1.0,0.08741183425986608
E05000209,Enfield,236548.37078651684,707448,10468.0,67.5819640805,57219,15.0,1.0,0.08088085626081351
E05000210,Enfield,236548.37078651684,649774,8932.0,72.74675324625,57219,15.0,1.0,0.08805984850117117
E05000211,Enfield,236548.37078651684,634658,9028.0,70.298848028,57219,15.0,1.0,0.09015721853344635
E05000212,Enfield,236548.37078651684,1249258,10604.0,117.81007167275,57219,15.0,1.0,0.04580238829769351
E05000213,Enfield,236548.37078651684,595957,11028.0,54.04035183175,57219,15.0,1.0,0.09601196059447242
E05000214,Greenwich,235279.70786516854,696856,10612.0,65.666792311,54354,,,0.07799889790717164
E05000215,Greenwich,235279.70786516854,531003,8552.0,62.0910898035,54354,,,0.10236100361014909
E05000216,Greenwich,235279.70786516854,602395,8136.0,74.04068338325,54354,,,0.09022983258493181
E05000217,Greenwich,235279.70786516854,553618,10196.0,54.29756767325,54354,,,0.09817961121206319
E05000218,Greenwich,235279.70786516854,574908,10200.0,56.36352941125,54354,,,0.09454382266380013
E05000219,Greenwich,235279.70786516854,551505,18508.0,29.798195375249996,54354,,,0.09855577011994451
E05000220,Greenwich,235279.70786516854,784894,9704.0,80.883553174,54354,,,0.06925011530219367
E05000221,Greenwich,235279.70786516854,830988,6816.0,121.9172535225,54354,,,0.0654088867709281
E05000222,Greenwich,235279.70786516854,858318,11188.0,76.71773328575,54354,,,0.06332617980748394
E05000223,Greenwich,235279.70786516854,576776,9512.0,60.63666947,54354,,,0.09423762431169119
E05000224,Greenwich,235279.70786516854,535841,13136.0,40.7917935445,54354,,,0.10143680681396161
E05000225,Greenwich,235279.70786516854,1657938,17928.0,92.47757697525,54354,,,0.03278409687213876
E05000226,Greenwich,235279.70786516854,720837,9404.0,76.65216928974999,54354,,,0.07540400950561639
E05000227,Greenwich,235279.70786516854,520142,15120.0,34.400925925500005,54354,,,0.10449838697894037
E05000228,Greenwich,235279.70786516854,1041694,19244.0,54.1308459785,54354,,,0.05217847083692524
E05000229,Greenwich,235279.70786516854,908618,10480.0,86.70019084,54354,,,0.0598205186337933
E05000230,Greenwich,235279.70786516854,1342166,12780.0,105.02081377649999,54354,,,0.040497226125531416
E05000231,Hackney,290292.59550561797,633333,3364.0,188.2678359125,63984,,,0.10102742159337978
E05000232,Hackney,290292.59550561797,596272,2736.0,217.935672515,63984,,,0.10730673249792042
E05000233,Hackney,290292.59550561797,661101,3636.0,181.82095710000002,63984,,,0.0967840012343046
E05000234,Hackney,290292.59550561797,537762,2808.0,191.51068376,63984,,,0.11898200319100272
E05000235,Hackney,290292.59550561797,711580,3708.0,191.9039913775,63984,,,0.08991821018016245
E05000236,Hackney,290292.59550561797,723781,3556.0,203.53796400000002,63984,,,0.08840243112212119
E05000237,Hackney,290292.59550561797,599728,3120.0,192.22051282249998,63984,,,0.10668836539231118
E05000238,Hackney,290292.59550561797,588505,4072.0,144.52480353250002,63984,,,0.10872295052718328
E05000239,Hackney,290292.59550561797,813534,4972.0,163.6230893025,63984,,,0.07864944796406788
E05000240,Hackney,290292.59550561797,755338,3356.0,225.0709177575,63984,,,0.08470909711943528
E05000241,Hackney,290292.59550561797,499333,7256.0,68.8165656015,63984,,,0.12813893734241477
E05000242,Hackney,290292.59550561797,638209,4256.0,149.95512217499999,63984,,,0.10025555891565302
E05000243,Hackney,290292.59550561797,584901,4764.0,122.7751889175,63984,,,0.1093928716141706
E05000244,Hackney,290292.59550561797,844900,3932.0,214.87792472249998,63984,,,0.07572967215055036
E05000245,Hackney,290292.59550561797,605503,4320.0,140.16273148,63984,,,0.1056708224401861
E05000246,Hackney,290292.59550561797,613952,3808.0,161.226890755,63984,,,0.10421661628270613
E05000247,Hackney,290292.59550561797,554951,2848.0,194.85639044500002,63984,,,0.11529666583175811
E05000248,Hackney,290292.59550561797,572660,3216.0,178.0659204,63984,,,0.11173121922257535
E05000249,Hackney,290292.59550561797,637717,6528.0,97.68949142049999,63984,,,0.10033290628915334
E05000250,Hammersmith And Fulham,499155.80898876407,501566,2212.0,226.74773959499998,41214,,,0.08217064155066332
E05000251,Hammersmith And Fulham,499155.80898876407,602803,3036.0,198.551712775,41214,,,0.06837059536863618
E05000252,Hammersmith And Fulham,499155.80898876407,498214,3580.0,139.16592177750002,41214,,,0.08272348830020834
E05000253,Hammersmith And Fulham,499155.80898876407,1208316,13760.0,87.81366279175,41214,,,0.03410862721341106
E05000254,Hammersmith And Fulham,499155.80898876407,504664,2668.0,189.15442278999998,41214,,,0.08166621752294596
E05000255,Hammersmith And Fulham,499155.80898876407,523972,3528.0,148.518140585,41214,,,0.07865687479483637
E05000256,Hammersmith And Fulham,499155.80898876407,691199,4416.0,156.52151268749998,41214,,,0.05962682237676849
E05000257,Hammersmith And Fulham,499155.80898876407,452327,2492.0,181.5116372375,41214,,,0.0911154983010079
E05000258,Hammersmith And Fulham,499155.80898876407,646476,2552.0,253.32131661,41214,,,0.06375178660924767
E05000259,Hammersmith And Fulham,499155.80898876407,301943,5924.0,50.9694463205,41214,,,0.13649596115823184
E05000260,Hammersmith And Fulham,499155.80898876407,472839,3592.0,131.63669265250002,41214,,,0.08716286093152215
E05000261,Hammersmith And Fulham,499155.80898876407,445073,4880.0,91.203483607,41214,,,0.09260053968674802
E05000262,Hammersmith And Fulham,499155.80898876407,689894,5508.0,125.25308642350001,41214,,,0.05973961217230473
E05000263,Hammersmith And Fulham,499155.80898876407,689218,4268.0,161.48500469,41214,,,0.05979820608283591
E05000264,Hammersmith And Fulham,499155.80898876407,462669,2600.0,177.94961538249999,41214,,,0.08907880147578506
E05000265,Hammersmith And Fulham,499155.80898876407,546448,3616.0,151.1194690275,41214,,,0.07542163206746114
E05000266,Haringey,318678.797752809,495176,10452.0,47.376195943,55472,,,0.11202481541916409
E05000267,Haringey,318678.797752809,595700,5536.0,107.60476878075,55472,,,0.09312069833808964
E05000268,Haringey,318678.797752809,624072,3724.0,167.5810955925,55472,,,0.08888717968439538
E05000269,Haringey,318678.797752809,537454,5760.0,93.30798611325,55472,,,0.10321255400462179
E05000270,Haringey,318678.797752809,544226,7976.0,68.23294884650001,55472,,,0.10192824304608747
E05000271,Haringey,318678.797752809,603869,6248.0,96.64996798525,55472,,,0.09186098309401543
E05000272,Haringey,318678.797752809,511161,9996.0,51.136554622,55472,,,0.10852158126304629
E05000273,Haringey,318678.797752809,548436,4220.0,129.96113744,55472,,,0.10114580370362267
E05000274,Haringey,318678.797752809,506970,6608.0,76.720641646,55472,,,0.109418703276328
E05000275,Haringey,318678.797752809,827555,4920.0,168.2022357725,55472,,,0.06703119430128511
E05000276,Haringey,318678.797752809,922658,7532.0,122.49840679900001,55472,,,0.06012195201255503
E05000277,Haringey,318678.797752809,678598,4388.0,154.64858705249998,55472,,,0.08174500956383603
E05000278,Haringey,318678.797752809,766767,5168.0,148.368227555,55472,,,0.0723453148088011
E05000279,Haringey,318678.797752809,495700,4380.0,113.1735159925,55472,,,0.11190639499697398
E05000280,Haringey,318678.797752809,786574,5444.0,144.48457016,55472,,,0.07052356167379038
E05000281,Haringey,318678.797752809,885026,7644.0,115.78048142025,55472,,,0.06267838458983126
E05000282,Haringey,318678.797752809,590293,5592.0,105.5602646675,55472,,,0.09397367070251553
E05000283,Haringey,318678.797752809,535506,6788.0,78.89010017675,55472,,,0.1035880083509802
E05000284,Haringey,318678.797752809,676813,5968.0,113.40700401525001,55472,,,0.08196060063858111
E05000285,Harrow,280087.78651685396,471309,7116.0,66.232293423,32572,8.0,1.0,0.06910964993242226
E05000286,Harrow,280087.78651685396,639944,22524.0,28.411649795749998,32572,8.0,1.0,0.05089820359281437
E05000287,Harrow,280087.78651685396,582803,5604.0,103.997680224,32572,8.0,1.0,0.05588852493895879
E05000288,Harrow,280087.78651685396,750099,6988.0,107.341013165,32572,8.0,1.0,0.04342360141794616
E05000289,Harrow,280087.78651685396,544365,14300.0,38.06748251675,32572,8.0,1.0,0.059834853453105914
E05000290,Harrow,280087.78651685396,492532,18356.0,26.8322074525,32572,8.0,1.0,0.06613174372426563
E05000291,Harrow,280087.78651685396,463826,13124.0,35.3418165195,32572,8.0,1.0,0.07022461009085304
E05000292,Harrow,280087.78651685396,484077,13180.0,36.72814871,32572,8.0,1.0,0.06728681594043923
E05000293,Harrow,280087.78651685396,507552,5848.0,86.7906976755,32572,8.0,1.0,0.06417470525187567
E05000294,Harrow,280087.78651685396,459179,5124.0,89.61338797825,32572,8.0,1.0,0.07093529974149515
E05000295,Harrow,280087.78651685396,488238,7060.0,69.15552407925,32572,8.0,1.0,0.06671336520303622
E05000296,Harrow,280087.78651685396,724806,6584.0,110.085965974,32572,8.0,1.0,0.044938921587293706
E05000297,Harrow,280087.78651685396,435148,13080.0,33.268195718499996,32572,8.0,1.0,0.07485269379613373
E05000298,Harrow,280087.78651685396,462088,9412.0,49.09562261,32572,8.0,1.0,0.07048873807586434
E05000299,Harrow,280087.78651685396,511815,6452.0,79.32656540675,32572,8.0,1.0,0.06364018248781297
E05000300,Harrow,280087.78651685396,489570,6120.0,79.99509803974999,32572,8.0,1.0,0.06653185448454767
E05000301,Harrow,280087.78651685396,543533,6024.0,90.22792164674999,32572,8.0,1.0,0.05992644420853931
E05000302,Harrow,280087.78651685396,490268,6304.0,77.770939086,32572,8.0,1.0,0.0664371323439425
E05000303,Harrow,280087.78651685396,501723,17824.0,28.148732047,32572,8.0,1.0,0.0649202846989275
E05000304,Harrow,280087.78651685396,528180,4772.0,110.683151719,32572,8.0,1.0,0.061668370631224205
E05000305,Harrow,280087.78651685396,469287,6084.0,77.13461538499999,32572,8.0,1.0,0.06940742019276051
E05000306,Havering,206996.91011235956,883178,16804.0,52.557605331000005,38540,198.0,5.0,0.04363786235617282
E05000307,Havering,206996.91011235956,552328,26224.0,21.06192800525,38540,198.0,5.0,0.06977737865905766
E05000308,Havering,206996.91011235956,587438,14668.0,40.04895009525,38540,198.0,5.0,0.06560692362428035
E05000309,Havering,206996.91011235956,517878,18556.0,27.90892433775,38540,198.0,5.0,0.07441907167325124
E05000310,Havering,206996.91011235956,675196,31044.0,21.749645663749998,38540,198.0,5.0,0.05707972203626799
E05000311,Havering,206996.91011235956,591182,9844.0,60.055058919500006,38540,198.0,5.0,0.065191430050306
E05000312,Havering,206996.91011235956,647394,30384.0,21.307069509999998,38540,198.0,5.0,0.05953098113359098
E05000313,Havering,206996.91011235956,574057,39152.0,14.6622650185,38540,198.0,5.0,0.06713619030862789
E05000314,Havering,206996.91011235956,579316,13660.0,42.4096632505,38540,198.0,5.0,0.06652673152476368
E05000315,Havering,206996.91011235956,569034,11608.0,49.02084769175,38540,198.0,5.0,0.06772881761019553
E05000316,Havering,206996.91011235956,575241,12196.0,47.16636602125,38540,198.0,5.0,0.06699800605311512
E05000317,Havering,206996.91011235956,574270,15812.0,36.3186187705,38540,198.0,5.0,0.06711128911487628
E05000318,Havering,206996.91011235956,569466,67600.0,8.4240532544,38540,198.0,5.0,0.0676774381613652
E05000319,Havering,206996.91011235956,979712,11464.0,85.459874385,38540,198.0,5.0,0.03933809119414685
E05000320,Havering,206996.91011235956,625993,10748.0,58.24274283675,38540,198.0,5.0,0.061566183647420974
E05000321,Havering,206996.91011235956,861248,27388.0,31.446180809250002,38540,198.0,5.0,0.0447490153823289
E05000322,Havering,206996.91011235956,619085,10584.0,58.492535903500006,38540,198.0,5.0,0.06225316394356187
E05000323,Havering,206996.91011235956,597709,90136.0,6.6311906452,38540,198.0,5.0,0.06447953770145673
E05000324,Hillingdon,237359.1797752809,558637,8476.0,65.90809344075,47277,935.0,5.0,0.08462919570311311
E05000325,Hillingdon,237359.1797752809,1097957,17488.0,62.783451509500004,47277,935.0,5.0,0.04305906333308135
E05000326,Hillingdon,237359.1797752809,597896,13108.0,45.613060726,47277,935.0,5.0,0.07907228012898564
E05000327,Hillingdon,237359.1797752809,536952,8052.0,66.68554396475,47277,935.0,5.0,0.08804697626603496
E05000328,Hillingdon,237359.1797752809,531496,11892.0,44.69357551275,47277,935.0,5.0,0.08895081054231829
E05000329,Hillingdon,237359.1797752809,613175,16232.0,37.775689995250005,47277,935.0,5.0,0.07710196925836833
E05000330,Hillingdon,237359.1797752809,312864,60896.0,5.13767735165,47277,935.0,5.0,0.1511103866216631
E05000331,Hillingdon,237359.1797752809,560442,94100.0,5.955812964925,47277,935.0,5.0,0.08435663280053958
E05000332,Hillingdon,237359.1797752809,572798,14376.0,39.844045632000004,47277,935.0,5.0,0.08253695019884846
E05000333,Hillingdon,237359.1797752809,454072,24828.0,18.288706299,47277,935.0,5.0,0.10411784915167639
E05000334,Hillingdon,237359.1797752809,527660,7896.0,66.82624113475,47277,935.0,5.0,0.08959746806655801
E05000335,Hillingdon,237359.1797752809,472627,29624.0,15.954192545999998,47277,935.0,5.0,0.10003025641785171
E05000336,Hillingdon,237359.1797752809,521729,13312.0,39.192382813,47277,935.0,5.0,0.09061600946085037
E05000337,Hillingdon,237359.1797752809,669091,10976.0,60.959456997749996,47277,935.0,5.0,0.0706585501822622
E05000338,Hillingdon,237359.1797752809,581550,29644.0,19.61779786775,47277,935.0,5.0,0.08129481557905598
E05000339,Hillingdon,237359.1797752809,774846,13992.0,55.3777873075,47277,935.0,5.0,0.06101470485748136
